gml_id,ust_katego,alt_katego,ad,geojson
bursa_dinitesis.1427,DİNİ TESİSLER,CAMİ,ILIPINAR CAMİ,"{""type"":""Point"",""coordinates"":[29.308279969,40.474526667]}"
bursa_dinitesis.1428,DİNİ TESİSLER,CAMİ,ORTAKÖY MH.ESKİ CAMİ,"{""type"":""Point"",""coordinates"":[29.340080183,40.556116083]}"
bursa_dinitesis.1429,DİNİ TESİSLER,CAMİ,SANAYİ SİTESİ CAMİ,"{""type"":""Point"",""coordinates"":[29.250588826,40.435150133]}"
bursa_dinitesis.1430,DİNİ TESİSLER,CAMİ,YENİGÜRLE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.309992238,40.409099881]}"
bursa_dinitesis.1431,DİNİ TESİSLER,CAMİ,AHMET DAİ CAMİ,"{""type"":""Point"",""coordinates"":[29.072991431,40.185746771]}"
bursa_dinitesis.1432,DİNİ TESİSLER,CAMİ,ALACAHIRKA CAMİ,"{""type"":""Point"",""coordinates"":[29.048458276,40.184626098]}"
bursa_dinitesis.1433,DİNİ TESİSLER,CAMİ,ALİPAŞA CAMİ,"{""type"":""Point"",""coordinates"":[29.059946934,40.180698971]}"
bursa_dinitesis.1434,DİNİ TESİSLER,CAMİ,TELEFERİK CAMİ,"{""type"":""Point"",""coordinates"":[29.082776118,40.175315526]}"
bursa_dinitesis.1435,DİNİ TESİSLER,CAMİ,VATAN MH.HACI BEKİR CAMİ,"{""type"":""Point"",""coordinates"":[29.093121665,40.201724395]}"
bursa_dinitesis.1436,DİNİ TESİSLER,CAMİ,YEŞİLYAYLA MH. MEVLANA CAMİ,"{""type"":""Point"",""coordinates"":[29.096924658,40.182929957]}"
bursa_dinitesis.1437,DİNİ TESİSLER,CAMİ,ULUS MH.HZ.OSMAN CAMİ,"{""type"":""Point"",""coordinates"":[29.119152603,40.199323446]}"
bursa_dinitesis.1438,DİNİ TESİSLER,CAMİ,HAMAMLIKIZIK MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.187296291,40.174091171]}"
bursa_dinitesis.1439,DİNİ TESİSLER,CAMİ,HUZUR CAMİ,"{""type"":""Point"",""coordinates"":[29.104335239,40.200310777]}"
bursa_dinitesis.1440,DİNİ TESİSLER,CAMİ,HZ.ALİ CAMİ,"{""type"":""Point"",""coordinates"":[29.179680676,40.184562827]}"
bursa_dinitesis.1441,DİNİ TESİSLER,CAMİ,KARAMAZAK NURLU CAMİ,"{""type"":""Point"",""coordinates"":[29.079049382,40.179458776]}"
bursa_dinitesis.1442,DİNİ TESİSLER,CAMİ,MEHMET AKİF ERSOY CAMİ,"{""type"":""Point"",""coordinates"":[29.107455906,40.187663177]}"
bursa_dinitesis.1443,DİNİ TESİSLER,CAMİ,MİMAR SİNAN MH. MEVLANA CAMİ,"{""type"":""Point"",""coordinates"":[29.125283681,40.186566102]}"
bursa_dinitesis.1444,DİNİ TESİSLER,CAMİ,MÜCAHİTLER CAMİ,"{""type"":""Point"",""coordinates"":[29.159027125,40.20313364]}"
bursa_dinitesis.1445,DİNİ TESİSLER,CAMİ,NUR YILDIZ CAMİ,"{""type"":""Point"",""coordinates"":[29.171354036,40.204655906]}"
bursa_dinitesis.1446,DİNİ TESİSLER,CAMİ,SEFA CAMİ,"{""type"":""Point"",""coordinates"":[29.142645007,40.199857093]}"
bursa_dinitesis.1447,DİNİ TESİSLER,CAMİ,ŞEHİTLER CAMİ,"{""type"":""Point"",""coordinates"":[29.142171812,40.190755915]}"
bursa_dinitesis.1448,DİNİ TESİSLER,KİLİSE,GERUŞ HAVRASI,"{""type"":""Point"",""coordinates"":[29.055506278,40.189662214]}"
bursa_dinitesis.1449,DİNİ TESİSLER,CAMİ,DEVECİKONAK MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.560626482,39.916026942]}"
bursa_dinitesis.1450,DİNİ TESİSLER,CAMİ,ÇAKMAK MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.12526361,39.748117882]}"
bursa_dinitesis.1451,DİNİ TESİSLER,CAMİ,ERTUĞRULGAZİ CAMİ,"{""type"":""Point"",""coordinates"":[29.112126082,40.179226853]}"
bursa_dinitesis.1452,DİNİ TESİSLER,CAMİ,ESENCE MH.KUBA CAMİ,"{""type"":""Point"",""coordinates"":[28.681003357,40.365954555]}"
bursa_dinitesis.1453,DİNİ TESİSLER,CAMİ,YAYLACIK MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.903712884,40.175015613]}"
bursa_dinitesis.1454,DİNİ TESİSLER,CAMİ,DEREKIZIK MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.218933254,40.168120835]}"
bursa_dinitesis.1455,DİNİ TESİSLER,CAMİ,KEMERÇEŞME MAH. HACI ADEM CAMİ,"{""type"":""Point"",""coordinates"":[29.063024328,40.202746163]}"
bursa_dinitesis.1456,DİNİ TESİSLER,CAMİ,NAMIKKEMAL HACIVELİ CAMİ,"{""type"":""Point"",""coordinates"":[29.078169846,40.194466885]}"
bursa_dinitesis.1457,DİNİ TESİSLER,CAMİ,FATİH MH. LALE CAMİ,"{""type"":""Point"",""coordinates"":[29.05499366,40.214511114]}"
bursa_dinitesis.1458,DİNİ TESİSLER,CAMİ,SÜLEYMANİYE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.549442255,40.345703379]}"
bursa_dinitesis.1459,DİNİ TESİSLER,CAMİ,YEŞİLDERE MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.187817978,40.304116086]}"
bursa_dinitesis.1460,DİNİ TESİSLER,CAMİ,YUNUSLAR MH.BABASIZLAR CAMİ,"{""type"":""Point"",""coordinates"":[29.306405991,39.81716505]}"
bursa_dinitesis.1461,DİNİ TESİSLER,CAMİ,HÜDAVENDİGAR MH. HÜDAVENDİGAR ERENLER CAMİ,"{""type"":""Point"",""coordinates"":[29.010258298,40.198815548]}"
bursa_dinitesis.1462,DİNİ TESİSLER,CAMİ,DAVUTKADI MH. ESKİ CAMİ,"{""type"":""Point"",""coordinates"":[29.085222505,40.183656077]}"
bursa_dinitesis.1463,DİNİ TESİSLER,CAMİ,BURCUN MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.421945514,40.325322554]}"
bursa_dinitesis.1464,DİNİ TESİSLER,CAMİ,YALINTAŞ MH.YK.CAMİ,"{""type"":""Point"",""coordinates"":[28.399182279,40.021662238]}"
bursa_dinitesis.1465,DİNİ TESİSLER,CAMİ,BARIŞ MH. MERVE CAMİ,"{""type"":""Point"",""coordinates"":[28.965271258,40.215220955]}"
bursa_dinitesis.1466,DİNİ TESİSLER,CAMİ,YAYLACIK MH.ESKİ CAMİ,"{""type"":""Point"",""coordinates"":[28.903583594,40.174003382]}"
bursa_dinitesis.1467,DİNİ TESİSLER,CAMİ,YENİDANİŞMENT MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.822416111,39.882359874]}"
bursa_dinitesis.1468,DİNİ TESİSLER,CAMİ,MURADİYE CAMİ,"{""type"":""Point"",""coordinates"":[29.309806748,40.493485839]}"
bursa_dinitesis.1469,DİNİ TESİSLER,CAMİ,AKÇAĞLAYAN MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.087815534,40.172707849]}"
bursa_dinitesis.1470,DİNİ TESİSLER,CAMİ,ÇARDAK MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.528615629,40.255231951]}"
bursa_dinitesis.1471,DİNİ TESİSLER,CAMİ,SİNCANSARNIÇ MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.687791424,40.062592043]}"
bursa_dinitesis.1472,DİNİ TESİSLER,CAMİ,UMURBEY CAMİ,"{""type"":""Point"",""coordinates"":[29.071768008,40.178744432]}"
bursa_dinitesis.1473,DİNİ TESİSLER,CAMİ,HACI AHMET BAHÇELİLER CAMİ,"{""type"":""Point"",""coordinates"":[29.153049499,40.200162468]}"
bursa_dinitesis.1474,DİNİ TESİSLER,CAMİ,SİNANDEDE CAMİ,"{""type"":""Point"",""coordinates"":[29.087190109,40.186336546]}"
bursa_dinitesis.1475,DİNİ TESİSLER,CAMİ,YİĞİTLER MH. YİĞİTLER CAMİ,"{""type"":""Point"",""coordinates"":[29.156274319,40.193419715]}"
bursa_dinitesis.1476,DİNİ TESİSLER,CAMİ,AKÇAPINAR MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.655776142,40.113696755]}"
bursa_dinitesis.1477,DİNİ TESİSLER,CAMİ,ATATÜRK MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.391270845,40.036178445]}"
bursa_dinitesis.1478,DİNİ TESİSLER,CAMİ,BOSTANDERE MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.264863057,39.981031371]}"
bursa_dinitesis.1479,DİNİ TESİSLER,CAMİ,ÇARDAKBELEN MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.506838954,39.970708078]}"
bursa_dinitesis.1480,DİNİ TESİSLER,CAMİ,ÇÖMLEKÇİ MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.613371721,39.976870908]}"
bursa_dinitesis.1481,DİNİ TESİSLER,CAMİ,DOĞANALAN MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.670455877,40.093669894]}"
bursa_dinitesis.1482,DİNİ TESİSLER,CAMİ,FATİH CAMİ,"{""type"":""Point"",""coordinates"":[28.395713561,40.036165984]}"
bursa_dinitesis.1483,DİNİ TESİSLER,CAMİ,GÜLLÜCE MH.YENİ CAMİ,"{""type"":""Point"",""coordinates"":[28.312177889,40.032344189]}"
bursa_dinitesis.1484,DİNİ TESİSLER,CAMİ,HAMZABEY CAMİ,"{""type"":""Point"",""coordinates"":[28.41055871,40.03967478]}"
bursa_dinitesis.1485,DİNİ TESİSLER,CAMİ,İLYASCILAR MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.49293248,40.011845992]}"
bursa_dinitesis.1486,DİNİ TESİSLER,CAMİ,KARAKÖY MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.665273648,39.861018789]}"
bursa_dinitesis.1487,DİNİ TESİSLER,CAMİ,KAZANPINAR MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.693236116,40.098092192]}"
bursa_dinitesis.1488,DİNİ TESİSLER,CAMİ,KOŞUBOĞAZI MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.248048226,40.051789186]}"
bursa_dinitesis.1489,DİNİ TESİSLER,CAMİ,KUMKADI MH.YENİ CAMİ,"{""type"":""Point"",""coordinates"":[28.462042248,40.152541469]}"
bursa_dinitesis.1490,DİNİ TESİSLER,CAMİ,ORHANİYE MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.417321985,39.988574277]}"
bursa_dinitesis.1491,DİNİ TESİSLER,CAMİ,AKÇASAZ MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.916551895,39.661103341]}"
bursa_dinitesis.1492,DİNİ TESİSLER,CAMİ,DANACILAR MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.980915633,39.756073334]}"
bursa_dinitesis.1493,DİNİ TESİSLER,CAMİ,ERECEK MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.833420373,39.703423377]}"
bursa_dinitesis.1494,DİNİ TESİSLER,CAMİ,KARAAĞIZ MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.884394661,39.690242791]}"
bursa_dinitesis.1495,DİNİ TESİSLER,CAMİ,MAZLUMLAR MH.YK.CAMİ,"{""type"":""Point"",""coordinates"":[28.771071651,39.667941828]}"
bursa_dinitesis.1496,DİNİ TESİSLER,CAMİ,VİRANCIK MH.CAMİ(ÖRENCİK),"{""type"":""Point"",""coordinates"":[28.755951105,39.778975698]}"
bursa_dinitesis.1497,DİNİ TESİSLER,CAMİ,ASIM KOCABIYIK CAMİ,"{""type"":""Point"",""coordinates"":[29.156613749,40.433470912]}"
bursa_dinitesis.1498,DİNİ TESİSLER,CAMİ,ENGÜRÜCÜK MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.134107137,40.398688004]}"
bursa_dinitesis.1499,DİNİ TESİSLER,CAMİ,GENÇALİ MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.100687682,40.379014053]}"
bursa_dinitesis.1500,DİNİ TESİSLER,CAMİ,HAMİDİYEKÖY MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.248100499,40.358173289]}"
bursa_dinitesis.1501,DİNİ TESİSLER,CAMİ,KURŞUNLU MH.AZİZOĞLU CAMİ,"{""type"":""Point"",""coordinates"":[29.057065884,40.364241547]}"
bursa_dinitesis.1502,DİNİ TESİSLER,CAMİ,ŞÜKRİYE MH.C,"{""type"":""Point"",""coordinates"":[29.25944138,40.349152518]}"
bursa_dinitesis.1503,DİNİ TESİSLER,CAMİ,AĞAKÖY MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.167766652,40.24889512]}"
bursa_dinitesis.1504,DİNİ TESİSLER,CAMİ,KARAHIDIRKÖYÜ MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.247964869,40.250466262]}"
bursa_dinitesis.1505,DİNİ TESİSLER,CAMİ,İLÇE MÜFTÜLÜĞÜ,"{""type"":""Point"",""coordinates"":[29.153212904,39.67864936]}"
bursa_dinitesis.1506,DİNİ TESİSLER,CAMİ,BEKDEMİRLER MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.159775923,39.656986369]}"
bursa_dinitesis.1507,DİNİ TESİSLER,CAMİ,DUTLUCA MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.061241558,39.676408737]}"
bursa_dinitesis.1508,DİNİ TESİSLER,CAMİ,GEDİKÖREN MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.080766617,39.637508952]}"
bursa_dinitesis.1509,DİNİ TESİSLER,CAMİ,HOPANTDANİŞMENT MH.KÖÇEKLER CAMİ,"{""type"":""Point"",""coordinates"":[29.205810134,39.726187009]}"
bursa_dinitesis.1510,DİNİ TESİSLER,CAMİ,KOZLUCA MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.157948262,39.611761902]}"
bursa_dinitesis.1511,DİNİ TESİSLER,CAMİ,YAYABAŞI MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.194149857,39.712664607]}"
bursa_dinitesis.1512,DİNİ TESİSLER,CAMİ,ALANYURT MH.YENİ CAMİ,"{""type"":""Point"",""coordinates"":[29.520417904,40.104836681]}"
bursa_dinitesis.1513,DİNİ TESİSLER,CAMİ,BABAOĞLU MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.710023901,40.066696197]}"
bursa_dinitesis.1514,DİNİ TESİSLER,CAMİ,ÇAVUŞ MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.470249691,40.170780102]}"
bursa_dinitesis.1515,DİNİ TESİSLER,CAMİ,DEYDİNLER MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.532709597,40.034954982]}"
bursa_dinitesis.1516,DİNİ TESİSLER,CAMİ,ESENKÖY MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.376799615,40.085268702]}"
bursa_dinitesis.1517,DİNİ TESİSLER,CAMİ,HACI LUTFULLAH CAMİ,"{""type"":""Point"",""coordinates"":[29.501657995,40.074375909]}"
bursa_dinitesis.1518,DİNİ TESİSLER,CAMİ,HİLMİYE MH.AŞĞ.CAMİ,"{""type"":""Point"",""coordinates"":[29.600736757,39.956211603]}"
bursa_dinitesis.1519,DİNİ TESİSLER,CAMİ,İSAÖREN MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.506680212,40.040113951]}"
bursa_dinitesis.1520,DİNİ TESİSLER,CAMİ,KARAHASANLAR MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.714742426,40.092889191]}"
bursa_dinitesis.1521,DİNİ TESİSLER,CAMİ,KIRCALI CAMİ,"{""type"":""Point"",""coordinates"":[29.514071628,40.082956335]}"
bursa_dinitesis.1522,DİNİ TESİSLER,CAMİ,MAHMUDİYE MH. BİLAL-İ HABEŞİ CAMİ,"{""type"":""Point"",""coordinates"":[29.530421175,40.075553208]}"
bursa_dinitesis.1523,DİNİ TESİSLER,CAMİ,ORHANİYE MH. MALAZGİRT CAMİ,"{""type"":""Point"",""coordinates"":[29.523748859,40.102535378]}"
bursa_dinitesis.1524,DİNİ TESİSLER,CAMİ,RÜŞTİYE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.657280193,39.965291522]}"
bursa_dinitesis.1525,DİNİ TESİSLER,CAMİ,SÜLE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.400257712,40.040883313]}"
bursa_dinitesis.1526,DİNİ TESİSLER,CAMİ,TAHTAKÖPRÜ MH.MERKEZ CAMİ,"{""type"":""Point"",""coordinates"":[29.648961475,39.951064487]}"
bursa_dinitesis.1527,DİNİ TESİSLER,CAMİ,VARIŞLISOY CAMİ,"{""type"":""Point"",""coordinates"":[29.521684344,40.082517304]}"
bursa_dinitesis.1528,DİNİ TESİSLER,CAMİ,YENİKÖY MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.660689795,39.982421061]}"
bursa_dinitesis.1529,DİNİ TESİSLER,CAMİ,ASMALI CAMİ,"{""type"":""Point"",""coordinates"":[29.720317165,40.431870986]}"
bursa_dinitesis.1530,DİNİ TESİSLER,CAMİ,ÇAMDİBİ MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.748042391,40.403062824]}"
bursa_dinitesis.1531,DİNİ TESİSLER,CAMİ,DRAZALİ MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.709311544,40.396705334]}"
bursa_dinitesis.1532,DİNİ TESİSLER,CAMİ,GÖLLÜCE MH.YALI CAMİ,"{""type"":""Point"",""coordinates"":[29.610007293,40.385195259]}"
bursa_dinitesis.1533,DİNİ TESİSLER,CAMİ,HOCA MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.76834691,40.405932751]}"
bursa_dinitesis.1534,DİNİ TESİSLER,CAMİ,MUSTAFALI MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.56494795,40.37308488]}"
bursa_dinitesis.1535,DİNİ TESİSLER,CAMİ,YEŞİL CAMİ,"{""type"":""Point"",""coordinates"":[29.727323388,40.430820437]}"
bursa_dinitesis.1536,DİNİ TESİSLER,CAMİ,BAYRAMDERE MH.YENİKÖY CAMİ,"{""type"":""Point"",""coordinates"":[28.3865365,40.392676341]}"
bursa_dinitesis.1537,DİNİ TESİSLER,CAMİ,EMİRSULTAN CAMİ,"{""type"":""Point"",""coordinates"":[28.36758246,40.215181456]}"
bursa_dinitesis.1538,DİNİ TESİSLER,CAMİ,GÖLKIYI MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.502808519,40.221622492]}"
bursa_dinitesis.1539,DİNİ TESİSLER,CAMİ,H.EROL ONUR VAKIF HİDAYET CAMİ,"{""type"":""Point"",""coordinates"":[28.359911062,40.212360548]}"
bursa_dinitesis.1540,DİNİ TESİSLER,CAMİ,HÜDAVENDİGAR ULU CAMİ,"{""type"":""Point"",""coordinates"":[28.359761465,40.220171598]}"
bursa_dinitesis.1541,DİNİ TESİSLER,CAMİ,KEDİKAYA MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.321352418,40.294961046]}"
bursa_dinitesis.1542,DİNİ TESİSLER,CAMİ,MAMURİYET CAMİ,"{""type"":""Point"",""coordinates"":[28.366250518,40.227601426]}"
bursa_dinitesis.1543,DİNİ TESİSLER,CAMİ,RUNGUŞPAŞA CAMİ,"{""type"":""Point"",""coordinates"":[28.362914078,40.218172763]}"
bursa_dinitesis.1544,DİNİ TESİSLER,CAMİ,TAŞLIK MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.375864207,40.245122801]}"
bursa_dinitesis.1545,DİNİ TESİSLER,CAMİ,FEYZULLAH PAŞA MESCİDİ,"{""type"":""Point"",""coordinates"":[29.079724217,40.183258487]}"
bursa_dinitesis.1546,DİNİ TESİSLER,CAMİ,YUNUSELİ MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.019319851,40.25261065]}"
bursa_dinitesis.1547,DİNİ TESİSLER,CAMİ,HACI İBRAHİM BOSTANCI CAMİ,"{""type"":""Point"",""coordinates"":[28.990244969,40.250204925]}"
bursa_dinitesis.1548,DİNİ TESİSLER,CAMİ,LÜTFİYE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.316907057,40.141161495]}"
bursa_dinitesis.1549,DİNİ TESİSLER,CAMİ,ŞEVKETİYE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.33344446,40.135991205]}"
bursa_dinitesis.1550,DİNİ TESİSLER,CAMİ,AKKÖY MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.844815341,40.327369504]}"
bursa_dinitesis.1551,DİNİ TESİSLER,CAMİ,ATARİYE CAMİ,"{""type"":""Point"",""coordinates"":[28.408794201,40.043193482]}"
bursa_dinitesis.1552,DİNİ TESİSLER,CAMİ,DEREKADI MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.427684722,39.966651984]}"
bursa_dinitesis.1553,DİNİ TESİSLER,CAMİ,KESTELEK MH.KARAKUM CAMİ,"{""type"":""Point"",""coordinates"":[28.572943197,39.959744768]}"
bursa_dinitesis.1554,DİNİ TESİSLER,CAMİ,BURUNCA MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.728076775,39.796575656]}"
bursa_dinitesis.1555,DİNİ TESİSLER,CAMİ,MAZLUMLAR MH.AŞĞ.CAMİ,"{""type"":""Point"",""coordinates"":[28.774580599,39.66712939]}"
bursa_dinitesis.1556,DİNİ TESİSLER,CAMİ,PİRİBEYLER MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.808621405,39.646280627]}"
bursa_dinitesis.1557,DİNİ TESİSLER,CAMİ,HAYDARİYE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.12533682,40.518080606]}"
bursa_dinitesis.1558,DİNİ TESİSLER,CAMİ,BİLALİ HABEŞİ CAMİ,"{""type"":""Point"",""coordinates"":[29.195826166,40.221381519]}"
bursa_dinitesis.1559,DİNİ TESİSLER,CAMİ,NALBANT MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.21158534,39.71426074]}"
bursa_dinitesis.1560,DİNİ TESİSLER,CAMİ,BOĞAZ MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.530089038,40.176758686]}"
bursa_dinitesis.1561,DİNİ TESİSLER,CAMİ,FATİH CAMİ,"{""type"":""Point"",""coordinates"":[29.509380284,40.066841709]}"
bursa_dinitesis.1562,DİNİ TESİSLER,CAMİ,HAMAMLI MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.60127259,40.021970151]}"
bursa_dinitesis.1563,DİNİ TESİSLER,CAMİ,İHSANİYE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.669645633,39.979461954]}"
bursa_dinitesis.1564,DİNİ TESİSLER,CAMİ,LÜTFİYE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.441947834,39.994043671]}"
bursa_dinitesis.1565,DİNİ TESİSLER,CAMİ,SİNANBEY MH. AKŞEMSETTİN CAMİ,"{""type"":""Point"",""coordinates"":[29.514381678,40.085902069]}"
bursa_dinitesis.1566,DİNİ TESİSLER,CAMİ,YENİCE MH.GÖÇMEN KONUTLARI CAMİ,"{""type"":""Point"",""coordinates"":[29.41730864,40.096889573]}"
bursa_dinitesis.1567,DİNİ TESİSLER,CAMİ,DERE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.806886437,40.437024831]}"
bursa_dinitesis.1568,DİNİ TESİSLER,CAMİ,KIRINTI MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.874904882,40.563422648]}"
bursa_dinitesis.1569,DİNİ TESİSLER,CAMİ,ÇAMLICA MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.531220619,40.32313549]}"
bursa_dinitesis.1570,DİNİ TESİSLER,CAMİ,DAĞKADI MH.HİCRİ ERCİLİ CAMİ,"{""type"":""Point"",""coordinates"":[28.195030603,40.258588389]}"
bursa_dinitesis.1571,DİNİ TESİSLER,CAMİ,ESKİKARAAĞAÇ MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.61262928,40.18705592]}"
bursa_dinitesis.1572,DİNİ TESİSLER,CAMİ,İMARET CAMİ,"{""type"":""Point"",""coordinates"":[28.364778674,40.225119854]}"
bursa_dinitesis.1573,DİNİ TESİSLER,CAMİ,SAZLICA MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.240717723,40.131153286]}"
bursa_dinitesis.1574,DİNİ TESİSLER,CAMİ,ZAFER CAMİ,"{""type"":""Point"",""coordinates"":[29.082044766,40.196033621]}"
bursa_dinitesis.1575,DİNİ TESİSLER,CAMİ,TURAN MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.348905433,40.2067153]}"
bursa_dinitesis.1576,DİNİ TESİSLER,CAMİ,DEREKÖY MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.800593675,40.318281226]}"
bursa_dinitesis.1577,DİNİ TESİSLER,CAMİ,HANÇERLİ MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.722528363,40.295867616]}"
bursa_dinitesis.1578,DİNİ TESİSLER,CAMİ,MÜRSEL MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.89650142,40.306014567]}"
bursa_dinitesis.1579,DİNİ TESİSLER,CAMİ,YARIŞ MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.373377759,40.304846937]}"
bursa_dinitesis.1580,DİNİ TESİSLER,CAMİ,DEDELER MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.128897067,39.924585493]}"
bursa_dinitesis.1581,DİNİ TESİSLER,CAMİ,MENTEŞE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.154323917,39.833731562]}"
bursa_dinitesis.1582,DİNİ TESİSLER,CAMİ,KOSGEB (DÖRTELLER) CAMİ,"{""type"":""Point"",""coordinates"":[29.197730407,40.198277958]}"
bursa_dinitesis.1583,DİNİ TESİSLER,CAMİ,HOCAALİZADE CAMİ,"{""type"":""Point"",""coordinates"":[29.0676038,40.180846757]}"
bursa_dinitesis.1584,DİNİ TESİSLER,CAMİ,KARAKADI CAMİ,"{""type"":""Point"",""coordinates"":[29.068495983,40.185864498]}"
bursa_dinitesis.1585,DİNİ TESİSLER,CAMİ,KÜPLÜPINAR CAVİT ÇAĞLAR CAMİ,"{""type"":""Point"",""coordinates"":[29.058073932,40.201381732]}"
bursa_dinitesis.1586,DİNİ TESİSLER,CAMİ,MİHRAPLI KÜLLİYE CAMİ,"{""type"":""Point"",""coordinates"":[29.005458857,40.203825356]}"
bursa_dinitesis.1587,DİNİ TESİSLER,CAMİ,BUTTİM MESCİDİ,"{""type"":""Point"",""coordinates"":[29.068103939,40.23472864]}"
bursa_dinitesis.1588,DİNİ TESİSLER,CAMİ,DEMİRTAŞ MRK. CAMİ,"{""type"":""Point"",""coordinates"":[29.093314407,40.272784527]}"
bursa_dinitesis.1589,DİNİ TESİSLER,CAMİ,ERENLER CAMİ,"{""type"":""Point"",""coordinates"":[29.048262078,40.205379697]}"
bursa_dinitesis.1590,DİNİ TESİSLER,CAMİ,SİNOPLAR CAMİ,"{""type"":""Point"",""coordinates"":[29.649642108,40.270572681]}"
bursa_dinitesis.1591,DİNİ TESİSLER,CAMİ,ORHANGAZİ CAMİ,"{""type"":""Point"",""coordinates"":[29.650524085,40.262514648]}"
bursa_dinitesis.1592,DİNİ TESİSLER,CAMİ,SELİMİYE CAMİ,"{""type"":""Point"",""coordinates"":[29.05376133,40.192643081]}"
bursa_dinitesis.1593,DİNİ TESİSLER,CAMİ,EBUİSHAK 15 TEMMUZ ŞEHİTLER CAMİ,"{""type"":""Point"",""coordinates"":[29.074047581,40.192288899]}"
bursa_dinitesis.1594,DİNİ TESİSLER,CAMİ,YAĞIZLAR CAMİ,"{""type"":""Point"",""coordinates"":[28.972448674,40.249800717]}"
